CustomerID,Product,Category,Quantity,Price,Rating,TotalAmount,Date,City,PaymentMethod,Month,DayOfWeek,Hour,Year
1604,Laptop,Electronics,4,83648.49,3,334593.97,2022-10-20 13:00:00,Delhi,UPI,10,3,13,2022
1963,Mouse,Electronics,3,997.65,5,2992.95,2022-10-20 14:00:00,Hyderabad,UPI,10,3,14,2022
1500,Book,Stationery,3,297.44,2,892.32,2022-10-20 15:00:00,Hyderabad,Card,10,3,15,2022
1561,Watch,Accessories,5,4711.15,5,23555.75,2022-10-20 16:00:00,Delhi,UPI,10,3,16,2022
1284,Phone,Electronics,2,46683.4,5,93366.79,2022-10-20 17:00:00,Bangalore,NetBanking,10,3,17,2022
1222,Speaker,Electronics,2,3723.13,3,7446.26,2022-10-20 18:00:00,Bangalore,UPI,10,3,18,2022
1592,Tablet,Electronics,4,32950.73,5,131802.93,2022-10-20 19:00:00,Bangalore,Card,10,3,19,2022
1265,Keyboard,Electronics,5,2128.36,4,10641.78,2022-10-20 20:00:00,Mumbai,Card,10,3,20,2022
1666,Sunglasses,Accessories,5,1537.84,2,7689.19,2022-10-20 21:00:00,Mumbai,NetBanking,10,3,21,2022
1372,Notebook,Stationery,4,188.58,4,754.3,2022-10-20 22:00:00,Chennai,UPI,10,3,22,2022
1232,Keyboard,Electronics,3,1935.06,5,5805.19,2022-10-20 23:00:00,Chennai,NetBanking,10,3,23,2022
1910,Shoes,Clothing,1,2910.47,5,2910.47,2022-10-21 00:00:00,Hyderabad,UPI,10,4,0,2022
1827,Laptop,Electronics,4,79642.77,3,318571.1,2022-10-21 01:00:00,Chennai,NetBanking,10,4,1,2022
1235,Headphones,Electronics,3,2953.2,4,8859.59,2022-10-21 02:00:00,Mumbai,COD,10,4,2,2022
1670,Book,Stationery,5,326.05,2,1630.25,2022-10-21 03:00:00,Hyderabad,UPI,10,4,3,2022
1916,Keyboard,Electronics,4,2088.32,4,8353.3,2022-10-21 04:00:00,Chennai,UPI,10,4,4,2022
1827,Book,Stationery,1,274.88,4,274.88,2022-10-21 05:00:00,Chennai,Card,10,4,5,2022
1762,Backpack,Accessories,2,1943.98,3,3887.97,2022-10-21 06:00:00,Bangalore,UPI,10,4,6,2022
1313,Laptop,Electronics,4,74127.4,4,296509.61,2022-10-21 07:00:00,Mumbai,UPI,10,4,7,2022
1936,Mouse,Electronics,1,955.87,5,955.87,2022-10-21 08:00:00,Hyderabad,UPI,10,4,8,2022
1941,Backpack,Accessories,1,2183.56,4,2183.56,2022-10-21 09:00:00,Delhi,Card,10,4,9,2022
1812,T-Shirt,Clothing,4,520.53,5,2082.11,2022-10-21 10:00:00,Chennai,UPI,10,4,10,2022
1379,Shoes,Clothing,3,2704.71,3,8114.13,2022-10-21 11:00:00,Mumbai,Card,10,4,11,2022
1793,Sunglasses,Accessories,4,1448.66,5,5794.63,2022-10-21 12:00:00,Hyderabad,Card,10,4,12,2022
1613,Mouse,Electronics,5,987.74,2,4938.7,2022-10-21 13:00:00,Mumbai,NetBanking,10,4,13,2022
1562,Keyboard,Electronics,1,2041.0,4,2041.0,2022-10-21 14:00:00,Mumbai,COD,10,4,14,2022
1419,Keyboard,Electronics,1,1999.89,5,1999.89,2022-10-21 15:00:00,Hyderabad,Card,10,4,15,2022
1051,Keyboard,Electronics,2,1827.91,5,3655.82,2022-10-21 16:00:00,Bangalore,UPI,10,4,16,2022
1720,Keyboard,Electronics,1,2006.22,3,2006.22,2022-10-21 17:00:00,Bangalore,UPI,10,4,17,2022
1818,Sunglasses,Accessories,2,1389.08,4,2778.16,2022-10-21 18:00:00,Chennai,Card,10,4,18,2022
1642,Notebook,Stationery,1,200.77,4,200.77,2022-10-21 19:00:00,Bangalore,COD,10,4,19,2022
1508,Notebook,Stationery,1,189.84,3,189.84,2022-10-21 20:00:00,Chennai,NetBanking,10,4,20,2022
1781,Book,Stationery,4,278.65,4,1114.61,2022-10-21 21:00:00,Chennai,UPI,10,4,21,2022
1944,Speaker,Electronics,4,3830.34,4,15321.35,2022-10-21 22:00:00,Hyderabad,NetBanking,10,4,22,2022
1204,Notebook,Stationery,5,183.98,4,919.92,2022-10-21 23:00:00,Mumbai,NetBanking,10,4,23,2022
1730,Phone,Electronics,3,47839.84,2,143519.51,2022-10-22 00:00:00,Delhi,UPI,10,5,0,2022
1256,Keyboard,Electronics,5,2146.77,1,10733.87,2022-10-22 01:00:00,Delhi,NetBanking,10,5,1,2022
1184,Jeans,Clothing,1,1442.15,5,1442.15,2022-10-22 02:00:00,Bangalore,UPI,10,5,2,2022
1144,Tablet,Electronics,5,29821.33,4,149106.66,2022-10-22 03:00:00,Hyderabad,Card,10,5,3,2022
1689,Watch,Accessories,4,5019.81,4,20079.23,2022-10-22 04:00:00,Delhi,UPI,10,5,4,2022
1993,Tablet,Electronics,1,28069.74,4,28069.74,2022-10-22 05:00:00,Mumbai,UPI,10,5,5,2022
1013,Pen,Stationery,1,49.42,2,49.42,2022-10-22 06:00:00,Chennai,NetBanking,10,5,6,2022
1245,Book,Stationery,5,321.18,4,1605.89,2022-10-22 07:00:00,Chennai,NetBanking,10,5,7,2022
1186,Backpack,Accessories,2,1832.21,3,3664.42,2022-10-22 08:00:00,Hyderabad,UPI,10,5,8,2022
1336,Speaker,Electronics,3,4338.26,5,13014.77,2022-10-22 09:00:00,Bangalore,UPI,10,5,9,2022
1258,Jacket,Clothing,5,4296.89,5,21484.45,2022-10-22 10:00:00,Mumbai,Card,10,5,10,2022
1865,Pen,Stationery,5,53.56,5,267.79,2022-10-22 11:00:00,Bangalore,NetBanking,10,5,11,2022
1039,Mouse,Electronics,3,939.71,4,2819.13,2022-10-22 12:00:00,Bangalore,UPI,10,5,12,2022
1600,Phone,Electronics,1,49843.14,4,49843.14,2022-10-22 13:00:00,Hyderabad,NetBanking,10,5,13,2022
1636,Sunglasses,Accessories,1,1534.85,5,1534.85,2022-10-22 14:00:00,Chennai,COD,10,5,14,2022
1961,Book,Stationery,2,276.0,4,551.99,2022-10-22 15:00:00,Bangalore,Card,10,5,15,2022
1417,Jacket,Clothing,5,4045.48,4,20227.38,2022-10-22 16:00:00,Bangalore,UPI,10,5,16,2022
1985,Jacket,Clothing,3,4272.03,4,12816.1,2022-10-22 17:00:00,Mumbai,UPI,10,5,17,2022
1350,Laptop,Electronics,5,86984.86,5,434924.32,2022-10-22 18:00:00,Chennai,UPI,10,5,18,2022
1008,Headphones,Electronics,4,2867.0,4,11467.99,2022-10-22 19:00:00,Bangalore,UPI,10,5,19,2022
1349,Tablet,Electronics,5,28732.44,4,143662.18,2022-10-22 20:00:00,Delhi,NetBanking,10,5,20,2022
1083,Watch,Accessories,5,4770.73,5,23853.65,2022-10-22 21:00:00,Delhi,UPI,10,5,21,2022
1532,Backpack,Accessories,4,1861.38,5,7445.52,2022-10-22 22:00:00,Chennai,UPI,10,5,22,2022
1988,Sunglasses,Accessories,4,1479.21,4,5916.86,2022-10-22 23:00:00,Chennai,Card,10,5,23,2022
1792,Phone,Electronics,3,52844.69,5,158534.07,2022-10-23 00:00:00,Hyderabad,NetBanking,10,6,0,2022
1357,Backpack,Accessories,1,2084.84,2,2084.84,2022-10-23 01:00:00,Bangalore,UPI,10,6,1,2022
1377,Speaker,Electronics,2,4320.26,5,8640.51,2022-10-23 02:00:00,Delhi,NetBanking,10,6,2,2022
1171,Backpack,Accessories,4,1942.3,3,7769.19,2022-10-23 03:00:00,Delhi,Card,10,6,3,2022
1024,Mouse,Electronics,1,1014.44,4,1014.44,2022-10-23 04:00:00,Chennai,Card,10,6,4,2022
1392,Notebook,Stationery,3,210.66,5,631.98,2022-10-23 05:00:00,Chennai,NetBanking,10,6,5,2022
1102,Book,Stationery,5,323.89,4,1619.45,2022-10-23 06:00:00,Mumbai,UPI,10,6,6,2022
1701,Keyboard,Electronics,3,2148.7,3,6446.11,2022-10-23 07:00:00,Mumbai,Card,10,6,7,2022
1235,Jeans,Clothing,3,1489.66,3,4468.97,2022-10-23 08:00:00,Chennai,NetBanking,10,6,8,2022
1409,Tablet,Electronics,4,32441.15,5,129764.59,2022-10-23 09:00:00,Mumbai,NetBanking,10,6,9,2022
1824,Jacket,Clothing,2,3955.24,2,7910.49,2022-10-23 10:00:00,Chennai,UPI,10,6,10,2022
1548,Jeans,Clothing,4,1620.85,1,6483.4,2022-10-23 11:00:00,Chennai,UPI,10,6,11,2022
1783,Headphones,Electronics,5,3166.18,4,15830.91,2022-10-23 12:00:00,Hyderabad,UPI,10,6,12,2022
1804,Mouse,Electronics,4,944.33,4,3777.32,2022-10-23 13:00:00,Mumbai,NetBanking,10,6,13,2022
1331,Pen,Stationery,5,54.3,5,271.48,2022-10-23 14:00:00,Bangalore,NetBanking,10,6,14,2022
1663,Webcam,Electronics,4,2371.23,5,9484.93,2022-10-23 15:00:00,Bangalore,Card,10,6,15,2022
1793,Webcam,Electronics,2,2704.21,5,5408.42,2022-10-23 16:00:00,Hyderabad,UPI,10,6,16,2022
1531,T-Shirt,Clothing,1,511.51,5,511.51,2022-10-23 17:00:00,Bangalore,UPI,10,6,17,2022
1648,Pen,Stationery,2,51.67,5,103.35,2022-10-23 18:00:00,Bangalore,Card,10,6,18,2022
1982,Mouse,Electronics,4,921.87,3,3687.47,2022-10-23 19:00:00,Hyderabad,COD,10,6,19,2022
1870,Shoes,Clothing,3,2739.44,4,8218.33,2022-10-23 20:00:00,Delhi,NetBanking,10,6,20,2022
1028,Webcam,Electronics,1,2734.17,4,2734.17,2022-10-23 21:00:00,Hyderabad,NetBanking,10,6,21,2022
1542,Speaker,Electronics,3,3869.54,4,11608.63,2022-10-23 22:00:00,Hyderabad,Card,10,6,22,2022
1018,Pen,Stationery,2,53.44,3,106.89,2022-10-23 23:00:00,Mumbai,COD,10,6,23,2022
1147,Laptop,Electronics,1,83271.61,4,83271.61,2022-10-24 00:00:00,Bangalore,NetBanking,10,0,0,2022
1470,Keyboard,Electronics,4,2041.66,5,8166.62,2022-10-24 01:00:00,Bangalore,UPI,10,0,1,2022
1490,Keyboard,Electronics,3,2074.08,4,6222.25,2022-10-24 02:00:00,Delhi,NetBanking,10,0,2,2022
1282,Notebook,Stationery,4,183.58,4,734.3,2022-10-24 03:00:00,Hyderabad,Card,10,0,3,2022
1861,Speaker,Electronics,5,3929.92,4,19649.58,2022-10-24 04:00:00,Chennai,Card,10,0,4,2022
1852,Notebook,Stationery,1,204.28,4,204.28,2022-10-24 05:00:00,Delhi,COD,10,0,5,2022
1811,Jacket,Clothing,3,4294.05,4,12882.15,2022-10-24 06:00:00,Delhi,UPI,10,0,6,2022
1674,Watch,Accessories,2,5214.69,3,10429.37,2022-10-24 07:00:00,Bangalore,NetBanking,10,0,7,2022
1112,Monitor,Electronics,2,19011.23,4,38022.46,2022-10-24 08:00:00,Bangalore,Card,10,0,8,2022
1454,Webcam,Electronics,2,2742.46,5,5484.93,2022-10-24 09:00:00,Bangalore,COD,10,0,9,2022
1661,Watch,Accessories,2,5143.04,5,10286.07,2022-10-24 10:00:00,Bangalore,UPI,10,0,10,2022
1329,Keyboard,Electronics,3,2000.53,4,6001.58,2022-10-24 11:00:00,Delhi,NetBanking,10,0,11,2022
1254,Notebook,Stationery,5,211.26,2,1056.28,2022-10-24 12:00:00,Hyderabad,UPI,10,0,12,2022
1598,Notebook,Stationery,2,204.11,5,408.22,2022-10-24 13:00:00,Bangalore,UPI,10,0,13,2022
1398,Pen,Stationery,2,52.1,3,104.2,2022-10-24 14:00:00,Mumbai,UPI,10,0,14,2022
1861,Jeans,Clothing,2,1535.14,2,3070.28,2022-10-24 15:00:00,Delhi,Card,10,0,15,2022
1609,Tablet,Electronics,5,28073.03,4,140365.14,2022-10-24 16:00:00,Chennai,COD,10,0,16,2022
1908,Book,Stationery,1,302.6,5,302.6,2022-10-24 17:00:00,Chennai,UPI,10,0,17,2022
1507,T-Shirt,Clothing,2,478.31,5,956.62,2022-10-24 18:00:00,Hyderabad,UPI,10,0,18,2022
1643,Jacket,Clothing,2,4056.23,5,8112.46,2022-10-24 19:00:00,Delhi,UPI,10,0,19,2022
1465,Headphones,Electronics,2,2775.3,3,5550.6,2022-10-24 20:00:00,Delhi,Card,10,0,20,2022
1823,Backpack,Accessories,1,1892.79,3,1892.79,2022-10-24 21:00:00,Delhi,UPI,10,0,21,2022
1406,Notebook,Stationery,2,212.35,4,424.7,2022-10-24 22:00:00,Mumbai,COD,10,0,22,2022
1608,Webcam,Electronics,1,2452.64,5,2452.64,2022-10-24 23:00:00,Mumbai,Card,10,0,23,2022
1097,Monitor,Electronics,1,20695.14,3,20695.14,2022-10-25 00:00:00,Bangalore,NetBanking,10,1,0,2022
1289,Shoes,Clothing,4,2998.71,4,11994.84,2022-10-25 01:00:00,Chennai,NetBanking,10,1,1,2022
1867,Webcam,Electronics,4,2420.35,4,9681.39,2022-10-25 02:00:00,Mumbai,Card,10,1,2,2022
1738,Notebook,Stationery,2,199.81,5,399.61,2022-10-25 03:00:00,Chennai,COD,10,1,3,2022
1656,Sunglasses,Accessories,3,1594.11,3,4782.33,2022-10-25 04:00:00,Delhi,COD,10,1,4,2022
1155,Book,Stationery,4,286.9,5,1147.58,2022-10-25 05:00:00,Mumbai,UPI,10,1,5,2022
1781,Monitor,Electronics,4,19685.77,4,78743.1,2022-10-25 06:00:00,Chennai,COD,10,1,6,2022
1161,Shoes,Clothing,3,2821.55,3,8464.65,2022-10-25 07:00:00,Mumbai,Card,10,1,7,2022
1623,Keyboard,Electronics,5,1940.48,3,9702.38,2022-10-25 08:00:00,Delhi,UPI,10,1,8,2022
1842,Jacket,Clothing,2,4308.09,1,8616.18,2022-10-25 09:00:00,Delhi,Card,10,1,9,2022
1696,Laptop,Electronics,5,84571.56,4,422857.8,2022-10-25 10:00:00,Delhi,UPI,10,1,10,2022
1716,Sunglasses,Accessories,5,1462.08,5,7310.42,2022-10-25 11:00:00,Bangalore,Card,10,1,11,2022
1096,Mouse,Electronics,1,926.48,1,926.48,2022-10-25 12:00:00,Chennai,NetBanking,10,1,12,2022
1376,Charger,Electronics,1,787.2,4,787.2,2022-10-25 13:00:00,Bangalore,UPI,10,1,13,2022
1566,Jeans,Clothing,2,1581.52,5,3163.03,2022-10-25 14:00:00,Hyderabad,UPI,10,1,14,2022
1449,Phone,Electronics,3,45438.01,4,136314.03,2022-10-25 15:00:00,Hyderabad,COD,10,1,15,2022
1993,Jeans,Clothing,1,1573.6,4,1573.6,2022-10-25 16:00:00,Mumbai,Card,10,1,16,2022
1116,Mouse,Electronics,4,1035.98,4,4143.93,2022-10-25 17:00:00,Mumbai,UPI,10,1,17,2022
1604,Mouse,Electronics,2,912.93,3,1825.86,2022-10-25 18:00:00,Mumbai,COD,10,1,18,2022
1804,Shoes,Clothing,5,3081.38,4,15406.92,2022-10-25 19:00:00,Bangalore,COD,10,1,19,2022
1963,Speaker,Electronics,2,3838.92,3,7677.85,2022-10-25 20:00:00,Delhi,UPI,10,1,20,2022
1715,Webcam,Electronics,1,2338.64,4,2338.64,2022-10-25 21:00:00,Mumbai,UPI,10,1,21,2022
1793,Laptop,Electronics,3,78158.11,5,234474.33,2022-10-25 22:00:00,Mumbai,COD,10,1,22,2022
1505,Headphones,Electronics,5,2823.23,1,14116.16,2022-10-25 23:00:00,Hyderabad,UPI,10,1,23,2022
1188,Notebook,Stationery,3,212.98,3,638.95,2022-10-26 00:00:00,Delhi,Card,10,2,0,2022
1475,Jeans,Clothing,2,1572.6,5,3145.2,2022-10-26 01:00:00,Bangalore,UPI,10,2,1,2022
1322,Headphones,Electronics,3,3288.45,2,9865.36,2022-10-26 02:00:00,Delhi,NetBanking,10,2,2,2022
1595,Speaker,Electronics,3,4027.26,3,12081.78,2022-10-26 03:00:00,Hyderabad,UPI,10,2,3,2022
1969,Phone,Electronics,2,45892.06,4,91784.12,2022-10-26 04:00:00,Bangalore,Card,10,2,4,2022
1179,Headphones,Electronics,5,2920.66,5,14603.31,2022-10-26 05:00:00,Chennai,UPI,10,2,5,2022
1785,Jacket,Clothing,3,4270.91,3,12812.73,2022-10-26 06:00:00,Mumbai,UPI,10,2,6,2022
1180,Keyboard,Electronics,3,1958.75,5,5876.24,2022-10-26 07:00:00,Bangalore,UPI,10,2,7,2022
1958,Backpack,Accessories,2,1982.27,5,3964.54,2022-10-26 08:00:00,Hyderabad,UPI,10,2,8,2022
1692,Shoes,Clothing,4,2947.18,4,11788.73,2022-10-26 09:00:00,Delhi,NetBanking,10,2,9,2022
1794,Tablet,Electronics,3,28412.27,5,85236.82,2022-10-26 10:00:00,Bangalore,COD,10,2,10,2022
1286,Jeans,Clothing,1,1371.96,1,1371.96,2022-10-26 11:00:00,Hyderabad,NetBanking,10,2,11,2022
1474,Headphones,Electronics,5,2808.34,2,14041.68,2022-10-26 12:00:00,Bangalore,Card,10,2,12,2022
1617,Speaker,Electronics,3,3891.15,3,11673.46,2022-10-26 13:00:00,Mumbai,UPI,10,2,13,2022
1640,Phone,Electronics,2,47454.38,2,94908.75,2022-10-26 14:00:00,Delhi,UPI,10,2,14,2022
1261,Speaker,Electronics,1,4058.19,5,4058.19,2022-10-26 15:00:00,Delhi,UPI,10,2,15,2022
1522,Jeans,Clothing,2,1534.17,4,3068.34,2022-10-26 16:00:00,Bangalore,NetBanking,10,2,16,2022
1161,Jeans,Clothing,3,1521.02,4,4563.06,2022-10-26 17:00:00,Hyderabad,UPI,10,2,17,2022
1486,Watch,Accessories,1,4584.92,5,4584.92,2022-10-26 18:00:00,Mumbai,COD,10,2,18,2022
1979,Phone,Electronics,5,51668.6,5,258343.02,2022-10-26 19:00:00,Mumbai,NetBanking,10,2,19,2022
1958,Notebook,Stationery,5,195.38,5,976.92,2022-10-26 20:00:00,Bangalore,COD,10,2,20,2022
1180,Shoes,Clothing,5,3226.9,5,16134.48,2022-10-26 21:00:00,Chennai,Card,10,2,21,2022
1724,Jacket,Clothing,4,4020.49,4,16081.97,2022-10-26 22:00:00,Bangalore,Card,10,2,22,2022
1468,Mouse,Electronics,2,916.9,2,1833.81,2022-10-26 23:00:00,Mumbai,UPI,10,2,23,2022
1785,Webcam,Electronics,3,2254.61,2,6763.83,2022-10-27 00:00:00,Delhi,Card,10,3,0,2022
1020,Jeans,Clothing,1,1560.75,1,1560.75,2022-10-27 01:00:00,Bangalore,COD,10,3,1,2022
1274,Webcam,Electronics,2,2450.26,1,4900.51,2022-10-27 02:00:00,Bangalore,UPI,10,3,2,2022
1259,T-Shirt,Clothing,3,478.8,5,1436.4,2022-10-27 03:00:00,Delhi,UPI,10,3,3,2022
1332,Phone,Electronics,4,49471.79,5,197887.16,2022-10-27 04:00:00,Bangalore,UPI,10,3,4,2022
1465,Mouse,Electronics,3,914.48,4,2743.44,2022-10-27 05:00:00,Hyderabad,COD,10,3,5,2022
1115,Tablet,Electronics,2,29351.91,5,58703.81,2022-10-27 06:00:00,Delhi,UPI,10,3,6,2022
1412,Monitor,Electronics,3,19258.8,4,57776.4,2022-10-27 07:00:00,Delhi,NetBanking,10,3,7,2022
1536,Headphones,Electronics,1,3180.11,3,3180.11,2022-10-27 08:00:00,Delhi,UPI,10,3,8,2022
1951,Shoes,Clothing,4,2804.91,5,11219.65,2022-10-27 09:00:00,Mumbai,NetBanking,10,3,9,2022
1844,Headphones,Electronics,1,3153.79,3,3153.79,2022-10-27 10:00:00,Bangalore,Card,10,3,10,2022
1765,Monitor,Electronics,4,20001.61,5,80006.44,2022-10-27 11:00:00,Chennai,UPI,10,3,11,2022
1958,T-Shirt,Clothing,4,458.19,3,1832.76,2022-10-27 12:00:00,Bangalore,NetBanking,10,3,12,2022
1922,Pen,Stationery,3,54.7,5,164.09,2022-10-27 13:00:00,Bangalore,NetBanking,10,3,13,2022
1955,Webcam,Electronics,1,2617.1,4,2617.1,2022-10-27 14:00:00,Mumbai,Card,10,3,14,2022
1722,Jeans,Clothing,4,1428.03,4,5712.11,2022-10-27 15:00:00,Hyderabad,NetBanking,10,3,15,2022
1816,Pen,Stationery,4,50.82,2,203.27,2022-10-27 16:00:00,Hyderabad,UPI,10,3,16,2022
1832,Keyboard,Electronics,3,2159.97,4,6479.92,2022-10-27 17:00:00,Mumbai,COD,10,3,17,2022
1933,Phone,Electronics,2,54308.07,4,108616.14,2022-10-27 18:00:00,Mumbai,UPI,10,3,18,2022
1850,T-Shirt,Clothing,2,523.12,3,1046.23,2022-10-27 19:00:00,Mumbai,UPI,10,3,19,2022
1947,Tablet,Electronics,5,31366.02,5,156830.1,2022-10-27 20:00:00,Bangalore,UPI,10,3,20,2022
1256,Phone,Electronics,5,47773.61,5,238868.06,2022-10-27 21:00:00,Mumbai,UPI,10,3,21,2022
1167,Notebook,Stationery,4,219.59,4,878.36,2022-10-27 22:00:00,Chennai,Card,10,3,22,2022
1848,Keyboard,Electronics,2,1897.39,3,3794.78,2022-10-27 23:00:00,Delhi,Card,10,3,23,2022
1532,Charger,Electronics,4,734.31,5,2937.22,2022-10-28 00:00:00,Hyderabad,Card,10,4,0,2022
1597,Sunglasses,Accessories,1,1643.21,3,1643.21,2022-10-28 01:00:00,Chennai,UPI,10,4,1,2022
1014,Jacket,Clothing,2,3722.28,2,7444.55,2022-10-28 02:00:00,Hyderabad,UPI,10,4,2,2022
1049,Jeans,Clothing,2,1506.48,1,3012.97,2022-10-28 03:00:00,Bangalore,NetBanking,10,4,3,2022
1998,Notebook,Stationery,2,198.73,1,397.46,2022-10-28 04:00:00,Bangalore,NetBanking,10,4,4,2022
1303,T-Shirt,Clothing,5,534.82,4,2674.1,2022-10-28 05:00:00,Mumbai,UPI,10,4,5,2022
1486,Charger,Electronics,3,783.47,3,2350.4,2022-10-28 06:00:00,Hyderabad,Card,10,4,6,2022
1415,Phone,Electronics,3,50021.81,4,150065.44,2022-10-28 07:00:00,Bangalore,UPI,10,4,7,2022
1304,Watch,Accessories,5,4543.74,4,22718.69,2022-10-28 08:00:00,Bangalore,NetBanking,10,4,8,2022
1195,Speaker,Electronics,5,3766.27,4,18831.35,2022-10-28 09:00:00,Hyderabad,COD,10,4,9,2022
1875,Backpack,Accessories,5,2133.2,4,10665.99,2022-10-28 10:00:00,Bangalore,UPI,10,4,10,2022
1812,Sunglasses,Accessories,3,1493.51,5,4480.53,2022-10-28 11:00:00,Mumbai,NetBanking,10,4,11,2022
1799,Charger,Electronics,4,756.95,5,3027.8,2022-10-28 12:00:00,Bangalore,UPI,10,4,12,2022
1387,Backpack,Accessories,5,1947.56,3,9737.81,2022-10-28 13:00:00,Chennai,UPI,10,4,13,2022
1756,Mouse,Electronics,4,957.02,4,3828.08,2022-10-28 14:00:00,Chennai,Card,10,4,14,2022
1960,T-Shirt,Clothing,4,505.62,3,2022.49,2022-10-28 15:00:00,Mumbai,Card,10,4,15,2022
1864,Watch,Accessories,1,4551.45,3,4551.45,2022-10-28 16:00:00,Chennai,NetBanking,10,4,16,2022
1454,Charger,Electronics,3,756.0,5,2267.99,2022-10-28 17:00:00,Bangalore,NetBanking,10,4,17,2022
1712,Backpack,Accessories,4,1941.99,3,7767.94,2022-10-28 18:00:00,Chennai,COD,10,4,18,2022
1704,Charger,Electronics,3,868.51,4,2605.54,2022-10-28 19:00:00,Chennai,Card,10,4,19,2022
1847,Backpack,Accessories,3,2049.31,3,6147.93,2022-10-28 20:00:00,Bangalore,Card,10,4,20,2022
1657,Notebook,Stationery,1,200.17,5,200.17,2022-10-28 21:00:00,Hyderabad,Card,10,4,21,2022
1309,Webcam,Electronics,3,2345.41,3,7036.24,2022-10-28 22:00:00,Mumbai,UPI,10,4,22,2022
1126,Tablet,Electronics,4,30347.12,3,121388.47,2022-10-28 23:00:00,Hyderabad,Card,10,4,23,2022
1174,Speaker,Electronics,2,4343.21,4,8686.42,2022-10-29 00:00:00,Hyderabad,NetBanking,10,5,0,2022
1133,Laptop,Electronics,4,81060.95,4,324243.8,2022-10-29 01:00:00,Chennai,UPI,10,5,1,2022
1065,Backpack,Accessories,4,1865.91,4,7463.64,2022-10-29 02:00:00,Delhi,COD,10,5,2,2022
1392,Mouse,Electronics,3,1099.42,4,3298.27,2022-10-29 03:00:00,Hyderabad,Card,10,5,3,2022
1963,Backpack,Accessories,4,1999.54,3,7998.17,2022-10-29 04:00:00,Bangalore,NetBanking,10,5,4,2022
1364,Laptop,Electronics,2,77112.88,4,154225.77,2022-10-29 05:00:00,Bangalore,COD,10,5,5,2022
1278,Watch,Accessories,3,5003.38,4,15010.13,2022-10-29 06:00:00,Bangalore,Card,10,5,6,2022
1757,Book,Stationery,5,285.82,4,1429.11,2022-10-29 07:00:00,Delhi,UPI,10,5,7,2022
1362,Tablet,Electronics,4,27182.24,3,108728.96,2022-10-29 08:00:00,Delhi,NetBanking,10,5,8,2022
1748,Jeans,Clothing,4,1616.86,5,6467.43,2022-10-29 09:00:00,Mumbai,NetBanking,10,5,9,2022
1170,Charger,Electronics,1,788.62,5,788.62,2022-10-29 10:00:00,Delhi,UPI,10,5,10,2022
1050,Mouse,Electronics,5,1050.58,5,5252.89,2022-10-29 11:00:00,Mumbai,UPI,10,5,11,2022
1327,Webcam,Electronics,5,2735.63,2,13678.14,2022-10-29 12:00:00,Bangalore,UPI,10,5,12,2022
1870,Mouse,Electronics,2,1026.52,4,2053.04,2022-10-29 13:00:00,Delhi,UPI,10,5,13,2022
1664,Pen,Stationery,5,51.92,4,259.58,2022-10-29 14:00:00,Chennai,COD,10,5,14,2022
1591,Mouse,Electronics,1,1088.65,3,1088.65,2022-10-29 15:00:00,Chennai,UPI,10,5,15,2022
1930,Watch,Accessories,2,5016.55,4,10033.11,2022-10-29 16:00:00,Chennai,NetBanking,10,5,16,2022
1144,Shoes,Clothing,5,2891.94,4,14459.7,2022-10-29 17:00:00,Delhi,NetBanking,10,5,17,2022
1273,Laptop,Electronics,2,86742.15,1,173484.3,2022-10-29 18:00:00,Delhi,NetBanking,10,5,18,2022
1154,T-Shirt,Clothing,5,456.9,3,2284.5,2022-10-29 19:00:00,Delhi,UPI,10,5,19,2022
1910,Laptop,Electronics,5,75433.73,3,377168.64,2022-10-29 20:00:00,Chennai,Card,10,5,20,2022
1507,T-Shirt,Clothing,5,484.13,3,2420.63,2022-10-29 21:00:00,Bangalore,COD,10,5,21,2022
1848,Notebook,Stationery,4,211.28,3,845.14,2022-10-29 22:00:00,Hyderabad,UPI,10,5,22,2022
1362,Notebook,Stationery,5,216.16,2,1080.78,2022-10-29 23:00:00,Bangalore,UPI,10,5,23,2022
1324,Book,Stationery,4,297.11,3,1188.43,2022-10-30 00:00:00,Delhi,NetBanking,10,6,0,2022
1847,Shoes,Clothing,3,2871.68,5,8615.03,2022-10-30 01:00:00,Hyderabad,Card,10,6,1,2022
1654,Tablet,Electronics,1,29119.26,5,29119.26,2022-10-30 02:00:00,Hyderabad,Card,10,6,2,2022
1297,Laptop,Electronics,2,82504.76,4,165009.51,2022-10-30 03:00:00,Bangalore,COD,10,6,3,2022
1493,Book,Stationery,2,279.48,5,558.96,2022-10-30 04:00:00,Chennai,NetBanking,10,6,4,2022
1545,Laptop,Electronics,3,80758.89,3,242276.68,2022-10-30 05:00:00,Mumbai,UPI,10,6,5,2022
1303,Pen,Stationery,5,50.88,4,254.42,2022-10-30 06:00:00,Chennai,Card,10,6,6,2022
1466,Monitor,Electronics,1,20831.42,2,20831.42,2022-10-30 07:00:00,Chennai,UPI,10,6,7,2022
1903,Phone,Electronics,3,51038.98,5,153116.94,2022-10-30 08:00:00,Hyderabad,UPI,10,6,8,2022
1238,Pen,Stationery,3,45.97,2,137.91,2022-10-30 09:00:00,Delhi,Card,10,6,9,2022
1649,Monitor,Electronics,2,20755.2,1,41510.39,2022-10-30 10:00:00,Delhi,UPI,10,6,10,2022
